"id_componente";"tipo_componente";"codigo";"nivel";"nome";"unidade_responsavel";"ch_teorico";"ch_pratico";"ch_estagio";"ch_total";"ch_dedicada_docente";"ch_ead";"cr_max_ead";"permite_horario_flexivel";"qtd_unidades";"procedimentos_avaliacao";"equivalencia";"pre_requisito";"co_requisito";"ementa";"bibliografia";"objetivos";"conteudo";"competencias_habilidades";"referencias";"ano_programa";"periodo_programa";"modalidade";"curso_componente"
"67180";"MÓDULO";"DPU1608";"L";"DIREITO PENAL TRIBUTÁRIO";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Ementa: Direito Penal Econômico. Globalização. Macrocriminalidade. Crimes Sócio-Econômicos. Direito Penal Tributário. Bem jurídico tutelado pelo direito penal tributário. Princípios do Direito Penal Tributário. Tratados em Matéria Tributária. Crimes contra a ordem tributária. Direito Tributário Penal. Sanções penais tributárias. Estudo de casos concretos.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
"67181";"MÓDULO";"DPU1609";"L";"CONTRIBUIÇÕES ESPECIAIS";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Ementa: Contribuições de intervenção no domínio econômico. Contribuições de interesse das categorias profissionais ou econômicas. Cosip (Contribuição de Iluminação Pública). Contribuições sociais: contribuições para custeio da seguridade social (COFINS, PIS e CSLL); outras contribuições (contribuições residuais); contribuições sociais gerais e contribuições para o sistema s (contribuições parafiscais). Estudo de casos concretos. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
"67182";"MÓDULO";"DPU1610";"L";"TAXAS DE POLÍCIA E PELO USO DE SERVIÇOS PÚBLICOS";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Ementa: Definição de Taxa. Hipóteses que autorizam a cobrança de taxas. Espécies de taxas. Poder de Polícia. Taxas de fiscalização: ambientais, sanitárias, de trânsito, etc. Taxas pelo uso efetivo ou potencial de serviços públicos. Estudo de casos concretos. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
"67183";"MÓDULO";"DPU1611";"L";"DIREITO TRIBUTÁRIO AMBIENTAL";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Ementa: Tutela Jurídica do meio ambiente. Princípios Ambientais. Tributação Ambiental. Princípio do Poluidor-Pagador. Outros Princípios: Tolerabilidade, Precaução, Prevenção e Cooperação. Tributo Ambiental. Taxas Ambientais. Tributo Ambiental em outros países. Tributação Ambiental no Brasil ICMS Ecológico. IPTU Progressivo. ITR Ambiental. Tratado de Cooperação Amazônica. Taxa de Controle e Fiscalização Ambiental  Lei nº 10165/2000. Tributação do Carbono. Taxa de Preservação Ambiental de Fernando de Noronha. Estudo de casos concretos. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
"67184";"MÓDULO";"DPU1612";"L";"DIREITO TRIBUTÁRIO INTERNACIONAL";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Ementa: Direito Tributário Internacional: Objeto, conteúdo e fontes. Política tributária Internacional. Problemas internacionais tributários. Tratados internacionais sobre matéria tributária. Elementos de conexão. Planejamento tributário internacional. Preços de transferência. Comércio exterior. Estudo de casos concretos. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
"67185";"MÓDULO";"DPU1613";"L";"DIREITO TRIBUTÁRIO DIGITAL";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Ementa: A galáxia da internet. As regras aplicáveis ao ciberespaço. Direito Tributário na era digital. Administração tributária digital. SPED. Nota fiscal eletrônica. A Declaração eletrônica de Débitos e Créditos Tributários Federais. Autolançamento eletrônico. Big brother fiscal digital e sigilo fiscal. Tributação de serviços de streaming. Tributação do comércio eletrônico. O Livro eletrônico e imunidade. Tributação de serviços prestados virtualmente. Domicílio Tributário Eletrônico. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
"67186";"MÓDULO";"DPU1614";"L";"TRIBUTOS SOBRE O COMÉRCIO EXTERIOR";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Ementa: Tributação incidente sobre o comércio exterior de bens no Brasil. Estrutura normativa de Comércio Exterior. O Sistema Integrado de Comércio Exterior - SISCOMEX. Classificações das Exportações e Importações. Território Aduaneiro. Tributação sobre o comércio marítimo. Formas de Pagamento no Comércio Global. Apex. Fiemg, Banco Do Brasil. Incoterms. Imposto Importação, Imposto de Exportação, I.P.I, PIS, Cofins, ICMS. Fato Gerador. Cálculo. Isenções e Suspensões. Drawback. Estudo de casos concretos. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
"67187";"MÓDULO";"DPU1615";"L";"TRIBUTAÇÃO DO SETOR ENERGÉTICO";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Ementa:  Tributação das energias renováveis. O ICMS sobre combustíveis e lubrificantes derivados de petróleo: a imunidade em face do ICMS das operações interestaduais com petróleo e derivados; a substituição tributária na arrecadação do ICMS sobre combustíveis e lubrificantes; a restituição da diferença do ICMS pago a mais na substituição tributária para a frente, segundo o STF. As fontes renováveis (eólica, solar etc) de energia elétrica, desenvolvimento sustentável e o problema das receitas públicas: potenciais de energias renováveis do Nordeste; imunidade do ICMS nas operações interestaduais especificamente com energia elétrica na CF; as compensações financeiras (não tributárias)  pela geração de energia elétrica a partir dos potenciais hidráulicos (a PEC dos ventos); os incentivos fiscais no ICMS; a redução das desigualdades sociais e regionais como objetivo fundamental da República Federativa do Brasil;  princípios do desenvolvimento sustentável e do protetor-recebedor.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
"67188";"MÓDULO";"DPU1616";"L";"DIREITO TRIBUTÁRIO E OS CONCEITOS DE DIREITO PRIVADO";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Ementa: Interpretação e integração do direito tributário. Art. 110 do CTN. Boa fé. Conceito de serviço para fins de ISS. Locação. Factoring. Leasing. Insumos. Formatação de pessoas jurídicas. Fusão, cisão, incorporação. Responsabilidade de sócios. Conceitos relacionados às sucessões. Aplicação dos conceitos de direito privado nas decisões judiciais. Estudo de casos concretos. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
"67189";"MÓDULO";"DPU1617";"L";"CONTABILIDADE E PLANEJAMENTO TRIBUTÁRIO";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Ementa: Conceitos básicos de Contabilidade.  Estrutura do Patrimônio. Ativos e passivos. Estrutura básica da tributação sobre o lucro no Brasil; Lucro Real, Lucro Presumido e Lucro Arbitrado. Receitas e despesas. Demonstrações contábeis obrigatórias. Planejamento tributário e sistema tributário brasileiro. Limites e regulação do planejamento tributário. Comparação internacional. Casos de planejamento na tributação sobre a renda, patrimônio, consumo, tributação internacional e mercado financeiro.  ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
"67190";"MÓDULO";"DPU1618";"L";"METODOLOGIA CIENTÍFICA";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Ementa: A comunicação científica. Métodos e técnicas de pesquisa. O que caracteriza um método científico. Como escolher o método para elaborar um trabalho científico. Como elaborar trabalhos científicos: forma, conteúdo e bibliografia. O pré-projeto de pesquisa. Projeto de pesquisa. A organização de texto científico. Normas para elaboração de trabalhos acadêmicos.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
"67252";"MÓDULO";"COM0040";"L";"SEMINÁRIO I: PERSPECTIVAS DO DOCUMENTÁRIO CONTEMPORÂNEO";"DEPARTAMENTO DE COMUNICAÇÃO SOCIAL";"120";"40";"0";"160";"0";"0";"20";"false";"";"";"";"";"";"Da tradição às inovações no documentário. O documentário no Nordeste e no Rio Grande do Norte. Temas emergentes, experimentação e linguagem.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PRODUÇÃO DE DOCUMENTÁRIOS"
"67253";"MÓDULO";"COM0041";"L";"NARRATIVAS, ROTEIRO E DESENVOLVIMENTO DE PROJETOS DOCUMENTAIS";"DEPARTAMENTO DE COMUNICAÇÃO SOCIAL";"340";"0";"0";"340";"0";"0";"20";"false";"";"";"";"";"";"q";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PRODUÇÃO DE DOCUMENTÁRIOS"
"67254";"MÓDULO";"COM0042";"L";"A";"DEPARTAMENTO DE COMUNICAÇÃO SOCIAL";"300";"0";"0";"300";"0";"0";"20";"false";"";"";"";"";"";"a";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PRODUÇÃO DE DOCUMENTÁRIOS"
"67255";"MÓDULO";"COM0043";"L";"A";"DEPARTAMENTO DE COMUNICAÇÃO SOCIAL";"20";"0";"0";"20";"0";"0";"20";"false";"";"";"";"";"";"a";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PRODUÇÃO DE DOCUMENTÁRIOS"
"67285";"MÓDULO";"COM0044";"L";"SEMINÁRIO I: PERSPECTIVAS DO DOCUMENTÁRIO CONTEMPORÂNEO";"DEPARTAMENTO DE COMUNICAÇÃO SOCIAL";"40";"0";"0";"40";"0";"0";"20";"false";"";"";"";"";"";"Itinerário criativo: da tradição às inovações no documentário. O documentário no Nordeste e no Rio Grande do Norte. Temas atuais e emergentes, experimentação e linguagem. ";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM PRODUÇÃO DE DOCUMENTÁRIOS"
"67839";"MÓDULO";"DPU1619";"L";"CONTABILIDADE E PLANEJAMENTO TRIBUTÁRIO";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Conceitos básicos de Contabilidade. Estrutura do Patrimônio. Ativos e passivos. Estrutura básica da tributação sobre o lucro no Brasil; Lucro Real, Lucro Presumido e Lucro Arbitrado. Receitas e despesas. Demonstrações contábeis obrigatórias. Planejamento tributário e sistema tributário brasileiro. Limites e regulação do planejamento tributário. Comparação internacional. Casos de planejamento na tributação sobre a renda, patrimônio, consumo, tributação internacional e mercado financeiro.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM DIREITO TRIBUTÁRIO"
"69900";"MÓDULO";"TAD0075";"L";"INTRODUÇÃO A GESTÃO AMBIENTAL";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"30";"0";"0";"30";"0";"0";"20";"false";"";"";"";"";"";"Conceitos de Meio Ambiente, Impactos, Riscos, Vulnerabilidades Ambientais; 
Distinção entre reutilizar/reciclar e preservar e conservar; 
Gestão Ambiental e Desenvolvimento Sustentável: bases históricas e conceituais; 
Estratégias de gestão e a responsabilidade socioambiental;
Agenda 21; 
Ecoeficiência;
Tipos de estudos e relatórios ambientais e;
Sistema de Gestão Ambiental.
";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM GESTÃO AMBIENTAL"
"69901";"MÓDULO";"TAD0076";"L";"MÉTODOS E TÉCNICAS DE PESQUISA EM GESTÃO AMBIENTAL";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"30";"0";"0";"30";"0";"0";"20";"false";"";"";"";"";"";"O trabalho científico; 
Formas de pesquisar e referências bibliográficas; 
Plágio;
Organização, conteúdo, finalidades execução e normalizações da pesquisa como: artigo, relatórios e estudos ambientais; 
Metodologias, técnicas e aplicações de estudos em Gestão Ambiental.
";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM GESTÃO AMBIENTAL"
"69902";"MÓDULO";"TAD0077";"L";"INTRODUÇÃO À ENSINO A DISTÂNCIA";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Conceituação, objetivos, características da modalidade de educação a distância; 
Papel do aluno em um curso a distância; 
Avaliação em EAD; 
Apresentação do Ambiente Virtual de Aprendizagem (AVA) Mandacaru
e respectivas funcionalidades.
";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM GESTÃO AMBIENTAL"
"69903";"MÓDULO";"TAD0078";"L";"INTRODUÇÃO À GESTÃO AMBIENTAL";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"30";"0";"0";"30";"0";"0";"20";"false";"";"";"";"";"";"Conceitos de Meio Ambiente, Impactos, Riscos, Vulnerabilidades Ambientais; 
Distinção entre reutilizar/reciclar e preservar e conservar; 
Gestão Ambiental e Desenvolvimento Sustentável: bases históricas e conceituais; 
Estratégias de gestão e a responsabilidade socioambiental;
Agenda 21; 
Ecoeficiência;
Tipos de estudos e relatórios ambientais e Sistema de Gestão Ambiental.
";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM GESTÃO AMBIENTAL"
"69904";"MÓDULO";"TAD0079";"L";"GEOTECNOLOGIAS";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"30";"0";"0";"30";"0";"0";"20";"false";"";"";"";"";"";"Conceitos e características de Geotecnologias e Sistema de Informações Geográficas (SIGs); 
Dados Espaciais; 
Fontes de Dados; 
Análise Espacial;
Introdução ao Sensoriamento Remoto; 
Princípios Físicos; Espectro Eletromagnético; 
Plataformas e Sensores; Sistemas sensores mais usuais no Brasil; 
Aquisição de Imagens; Análise Visual de Imagens; 
Tipos de GPS e sua Aplicação; 
Aplicações meteorológicas, urbanas e ambientais; Estudos de Caso; 
Apresentação e Manipulação do Google Earth Pro.
";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM GESTÃO AMBIENTAL"
"69905";"MÓDULO";"TAD0080";"L";"MÉTODOS E TÉCNICAS DE PESQUISA EM GESTÃO AMBIENTAL";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"30";"0";"0";"30";"0";"0";"20";"false";"";"";"";"";"";"O trabalho científico; 
Formas de pesquisar e referências bibliográficas; 
Plágio;
Organização, conteúdo, finalidades execução e normalizações da pesquisa como: artigo, relatórios e estudos ambientais; 
Metodologias, técnicas e aplicações de estudos em Gestão Ambiental.
";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM GESTÃO AMBIENTAL"
"69906";"MÓDULO";"TAD0081";"L";"LEGISLAÇÃO E DIREITO AMBIENTAL";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"30";"0";"0";"30";"0";"0";"20";"false";"";"";"";"";"";"Objetivos e princípios fundamentais do Direito Ambiental; 
Legislação ambiental: objetivos, hierarquia e principais leis, resoluções, normas, diretrizes e normas técnicas; 
Política Nacional do Meio Ambiente - Lei 6938/81; 
Responsabilidades administrativa, civil e criminal decorrentes de danos ambientais (Lei dos crimes ambientais - 9605/98); 
Sistemas de Licenciamento e Termos de Compromisso Ambiental.
";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM GESTÃO AMBIENTAL"
"69907";"MÓDULO";"TAD0082";"L";"GESTÃO INTEGRADA DE RECURSOS HÍDRICOS";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"30";"0";"0";"30";"0";"0";"20";"false";"";"";"";"";"";"Hidrologia; 
Disponibilidade Hídrica; 
Usos e Problemas Relacionados à Água, Ciclo hidrológico; Bacia Hidrográfica; 
Qualidade da água; 
Conservação da água; 
Mananciais superficiais e subterrâneos. 
Legislação e Política de Recursos Hídricos.
";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM GESTÃO AMBIENTAL"
"69908";"MÓDULO";"TAD0083";"L";"GESTÃO INTEGRADA DE RESÍDUOS SÓLIDOS";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"30";"0";"0";"30";"0";"0";"20";"false";"";"";"";"";"";"Diferença entre lixo e resíduo sólidos; 
Origens e fontes geradoras; 
Classificação, acondicionamento dos resíduos Sólidos. 
Reaproveitamento, redução da carga poluidora, tratamento e disposição
final de Resíduos Sólidos;
Legislação ambiental relacionada a resíduos sólidos.
";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM GESTÃO AMBIENTAL"
"69909";"MÓDULO";"TAD0084";"L";"SANEAMENTO AMBIENTAL";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"30";"0";"0";"30";"0";"0";"20";"false";"";"";"";"";"";"Relação entre meio ambiente, saúde, doenças e qualidade de vida;
Fontes de poluição e medidas de controle; 
Diferença entre Saneamento Ambiental e Saneamento Básico;
Legislação e gestão integrada do saneamento básico, planejamento e regulação.
";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM GESTÃO AMBIENTAL"
"69910";"MÓDULO";"TAD0085";"L";"EDUCAÇÃO AMBIENTAL";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"15";"0";"0";"15";"0";"0";"20";"false";"";"";"";"";"";"Histórico da educação ambiental. 
Política Nacional de Educação Ambiental. 
Técnicas, metodologias e projetos em educação ambiental.
";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM GESTÃO AMBIENTAL"
"69911";"MÓDULO";"TAD0086";"L";"ESTUDO E RELATÓRIO DE IMPACTO AMBIENTAL (EIA-RIMA)";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"30";"0";"0";"30";"0";"0";"20";"false";"";"";"";"";"";"Aspectos gerais do licenciamento ambiental; 
Definição e histórico do estudo de impacto ambiental; 
Impactos ambientais sobre os principais ecossistemas brasileiros; 
Legislação pertinente a avaliação de impacto ambiental; 
Principais métodos de avaliação de impacto ambiental;
Área de Influência; 
Prognóstico; 
Medidas mitigadoras; 
Exibição de Estudo de Impacto Ambiental e;
Relatório de Impacto Ambiental (EIA/RIMA); Aplicação de método de EIA.
";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM GESTÃO AMBIENTAL"
"69912";"MÓDULO";"TAD0087";"L";"SISTEMA DE GESTÃO AMBIENTAL (SGA)";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"45";"0";"0";"45";"0";"0";"20";"false";"";"";"";"";"";"Desempenho e gestão ambiental organizacional; 
Prevenção da poluição em ambientes organizacionais; 
Conceito de SGA e estratégia competitiva; 
Desenvolvimento da série ISO 14000; 
Compreensão do Sistema de Gestão Ambiental (SGA) - ISO 14001/2004: Política Ambiental; Avaliação de Aspectos e Impactos Ambientais; 
Requisitos legais; 
Programas Ambientais; 
Implementação, Operação, Verificação e análise do SGA; 
Elaboração e Avaliação de um Manual de SGA;
Benefícios e Estudos de caso da implementação de um SGA.";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM GESTÃO AMBIENTAL"
"69913";"MÓDULO";"TAD0088";"L";"METODOLOGIA DA PESQUISA";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"45";"0";"0";"45";"0";"0";"20";"false";"";"";"";"";"";"Fundamentos da metodologia científica; 
Normas para elaboração de trabalhos acadêmicos; 
Métodos e técnicas de pesquisa; 
O projeto preliminar de pesquisa; 
O projeto de pesquisa; 
O experimento; 
A comunicação científica; 
A organização do texto científico (normas ABNT/UFRN/EAJ).";"";"";"";"";"";"";"";"Semi-Presencial";"ESPECIALIZAÇÃO EM GESTÃO AMBIENTAL"
